0.0,2
0.01,2
0.02,2
0.03,2
0.04,2
0.05,2
0.06,2
0.07,2
0.08,2
0.09,2
0.1,2
0.11,2
0.12,2
0.13,2
0.14,2
0.15,2
0.16,2
0.17,2
0.18,2
0.19,2
0.2,2
0.21,2
0.22,2
0.23,2
0.24,2
0.25,2
0.26,2
0.27,2
0.28,2
0.29,2
0.3,2
0.31,2
0.32,2
0.33,2
0.34,2
0.35000000000000003,2
0.36,2
0.37,2
0.38,2
0.39,2
0.4,2
0.41000000000000003,2
0.42,2
0.43,2
0.44,2
0.45,2
0.46,2
0.47000000000000003,2
0.48,2
0.49,2
0.5,5
0.51,5
0.52,5
0.53,5
0.54,5
0.55,5
0.56,5
0.5700000000000001,5
0.58,5
0.59,5
0.6,5
0.61,5
0.62,5
0.63,5
0.64,5
0.65,5
0.66,5
0.67,5
0.68,5
0.6900000000000001,5
0.7000000000000001,5
0.71,5
0.72,5
0.73,5
0.74,5
0.75,5
0.76,5
0.77,5
0.78,5
0.79,5
0.8,5
0.81,5
0.8200000000000001,5
0.8300000000000001,5
0.84,5
0.85,5
0.86,5
0.87,5
0.88,5
0.89,5
0.9,5
0.91,5
0.92,5
0.93,5
0.9400000000000001,5
0.9500000000000001,5
0.96,5
0.97,5
0.98,5
0.99,5
1.0,-10
1.01,-10
1.02,-10
1.03,-10
1.04,-10
1.05,-10
1.06,-10
1.07,-10
1.08,-10
1.09,-10
1.1,-10
1.11,-10
1.12,-10
1.1300000000000001,-10
1.1400000000000001,-10
1.1500000000000001,-10
1.16,-10
1.17,-10
1.18,-10
1.19,-10
1.2,-10
1.21,-10
1.22,-10
1.23,-10
1.24,-10
1.25,-10
1.26,-10
1.27,-10
1.28,-10
1.29,-10
1.3,-10
1.31,-10
1.32,-10
1.33,-10
1.34,-10
1.35,-10
1.36,-10
1.37,-10
1.3800000000000001,-10
1.3900000000000001,-10
1.4000000000000001,-10
1.41,-10
1.42,-10
1.43,-10
1.44,-10
1.45,-10
1.46,-10
1.47,-10
1.48,-10
1.49,-10
1.5,-7
1.51,-7
1.52,-7
1.53,-7
1.54,-7
1.55,-7
1.56,-7
1.57,-7
1.58,-7
1.59,-7
1.6,-7
1.61,-7
1.62,-7
1.6300000000000001,-7
1.6400000000000001,-7
1.6500000000000001,-7
1.6600000000000001,-7
1.67,-7
1.68,-7
1.69,-7
1.7,-7
1.71,-7
1.72,-7
1.73,-7
1.74,-7
1.75,-7
1.76,-7
1.77,-7
1.78,-7
1.79,-7
1.8,-7
1.81,-7
1.82,-7
1.83,-7
1.84,-7
1.85,-7
1.86,-7
1.87,-7
1.8800000000000001,-7
1.8900000000000001,-7
1.9000000000000001,-7
1.9100000000000001,-7
1.92,-7
1.93,-7
1.94,-7
1.95,-7
1.96,-7
1.97,-7
1.98,-7
1.99,-7
2.0,-7
2.0100000000000002,-7
2.02,-7
2.0300000000000002,-7
2.04,-7
2.05,-7
2.06,-7
2.07,-7
2.08,-7
2.09,-7
2.1,-7
2.11,-7
2.12,-7
2.13,-7
2.14,-7
2.15,-7
2.16,-7
2.17,-7
2.18,-7
2.19,-7
2.2,-7
2.21,-7
2.22,-7
2.23,-7
2.24,-7
2.25,-7
2.2600000000000002,-7
2.27,-7
2.2800000000000002,-7
2.29,-7
2.3000000000000003,-7
2.31,-7
2.32,-7
2.33,-7
2.34,-7
2.35,-7
2.36,-7
2.37,-7
2.38,-7
2.39,-7
2.4,-7
2.41,-7
2.42,-7
2.43,-7
2.44,-7
2.45,-7
2.46,-7
2.47,-7
2.48,-7
2.49,-7
2.5,-3
2.5100000000000002,-3
2.52,-3
2.5300000000000002,-3
2.54,-3
2.5500000000000003,-3
2.56,-3
2.57,-3
